Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2023-09-11T21:52:57.000Z,45.05735,-67.11312,-56,0.14,0,0.93,1.22,1.54,12,9,0,3,0,4.003,1.009,0,33,
2023-09-11T22:08:06.000Z,45.0578,-67.11615,-40,0.02,0,0.8,1.04,1.31,12,8,0,3,255,4.001,0.036,0,31,
2023-09-11T22:23:16.000Z,45.05777,-67.11594,-23,0.11,0,0.84,1.24,1.5,12,9,0,3,0,4.002,0.021,0,33,
2023-09-11T22:38:26.000Z,45.05819,-67.11594,-52,0.08,0,0.82,1.15,1.42,12,9,0,3,2,3.999,0.076,0,33,
2023-09-11T22:53:36.000Z,45.05821,-67.11603,-106,0.06,0,0.86,1.37,1.61,12,9,0,3,7,3.996,0.006,0,33,
2023-09-11T23:08:46.000Z,45.05554,-67.10838,16,0.47,0,0.71,0.95,1.18,12,9,0,3,318,3.997,0,0,29,
2023-09-11T23:23:55.000Z,45.05573,-67.10769,3,0.28,0,0.75,1.06,1.32,12,8,0,3,0,3.999,0,0,34,
2023-09-11T23:39:04.000Z,45.05577,-67.109,-49,0.08,0,0.84,1.2,1.46,12,8,0,3,0,4,0,0,35,
2023-09-11T23:54:14.000Z,45.0552,-67.10851,-57,0.32,0,0.87,1.17,1.46,12,9,0,3,0,3.999,0,0,34,
2023-09-12T00:09:24.000Z,45.0547,-67.10879,-53,0.25,0,0.76,1.05,1.33,12,9,0,3,0,3.997,0,0,34,
2023-09-12T00:24:35.000Z,45.05625,-67.10899,-24,0.18,0,0.71,0.9,1.17,12,10,0,3,0,3.995,0,0,34,
2023-09-12T00:39:46.000Z,45.05698,-67.10854,-53,0.05,0,0.66,0.89,1.11,12,10,0,3,0,3.992,0,0,34,
2023-09-12T00:54:56.000Z,45.05713,-67.10857,-31,0.25,0,0.71,0.97,1.2,12,9,0,3,0,3.994,0,0,34,
2023-09-12T01:10:05.000Z,45.05665,-67.10933,22,0.25,0,0.73,0.89,1.12,12,8,0,3,0,3.994,0,0,33,
2023-09-12T01:25:16.000Z,45.05654,-67.10974,-28,0.18,0,0.65,0.89,1.1,12,10,0,3,90,3.992,0,0,33,
