Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2023-06-29T20:40:42.000Z,44.43061,-68.00854,46,0.12,0,1.21,1.41,1.81,12,20,0,3,41,4.036,0.708,2,33,
2023-06-29T20:56:05.000Z,44.42995,-68.00822,24,0.15,0,0.93,1.65,2.08,12,22,0,3,59,4.036,1.033,0,32,
2023-06-29T21:11:24.000Z,44.43045,-68.00836,23,0.31,0,0.8,1.12,1.39,12,18,0,3,144,4.038,0.771,2,32,
2023-06-29T21:26:43.000Z,44.43047,-68.00823,-11,0.08,0,0.76,1.01,1.27,12,18,0,3,49,4.036,0.794,0,32,
2023-06-29T21:41:59.000Z,44.42999,-68.00804,22,0.17,0,0.82,1.03,1.32,12,15,0,3,409,4.035,1.035,2,30,
2023-06-29T21:57:16.000Z,44.43041,-68.00994,37,13.43,137,0.88,1.03,1.29,12,16,0,3,208,4.035,1.878,2,30,
2023-06-29T22:12:36.000Z,44.39846,-68.0146,24,19.04,149,1.07,1.43,1.72,12,19,0,3,423,4.034,1.915,25,23,
2023-06-29T22:27:55.000Z,44.33091,-68.0334,73,0.06,0,0.89,1.11,1.42,12,18,0,3,15,4.034,0.463,24,22,
2023-06-29T22:43:14.000Z,44.33088,-68.03356,36,0.06,0,0.89,1.11,1.43,12,18,0,3,107,4.033,0.833,2,27,
2023-06-29T22:58:34.000Z,44.33044,-68.03342,0,0.13,0,0.86,1.12,1.44,12,19,0,3,0,4.034,1.359,0,28,
2023-06-29T23:13:55.000Z,44.33065,-68.03351,50,0.08,0,1.11,1.32,1.73,12,20,0,3,0,4.034,1.459,0,28,
2023-06-29T23:29:16.000Z,44.33081,-68.03365,36,0.01,0,0.98,1.25,1.58,12,20,0,3,10,4.035,0.527,0,29,
2023-06-29T23:44:40.000Z,44.33115,-68.03376,32,0,0,0.96,1.4,1.69,12,23,0,3,46,4.034,0.457,0,29,
2023-06-29T23:59:51.000Z,44.33065,-68.03378,66,0.12,0,0.87,1.06,1.37,12,10,0,3,0,4.033,0.511,0,30,
2023-06-30T00:15:04.000Z,44.33118,-68.03322,106,0.15,0,0.83,0.97,1.25,12,12,0,3,5,4.031,0.263,0,30,
2023-06-30T00:30:20.000Z,44.33138,-68.03308,108,0.05,0,0.74,1.03,1.24,12,15,0,3,36,4.029,0.051,0,30,
2023-06-30T00:45:41.000Z,44.33191,-68.03298,111,0.06,0,1.09,1.26,1.66,12,20,0,3,0,4.03,0.037,0,29,
2023-06-30T01:01:04.000Z,44.33222,-68.03274,84,0.02,0,1.1,1.46,1.83,12,22,0,3,0,4.031,0,0,30,
2023-06-30T01:16:21.000Z,44.33229,-68.03211,111,0.03,0,1,1.88,2.12,12,16,0,3,0,4.03,0,0,29,
2023-06-30T01:31:39.000Z,44.33179,-68.03233,32,0.03,0,0.93,1.74,1.97,12,17,0,3,0,4.028,0,0,30,
2023-06-30T01:46:51.000Z,44.33156,-68.03231,-46,0.09,0,0.78,1.25,1.48,12,11,0,3,0,4.031,0,0,29,
2023-06-30T02:02:04.000Z,44.33144,-68.03242,-70,0.1,0,0.76,1.13,1.38,12,12,0,3,0,4.028,0,0,28,
2023-06-30T02:17:16.000Z,44.33142,-68.03262,-74,0.06,0,1.02,1.58,1.88,12,11,0,3,0,4.028,0,0,28,
2023-06-30T02:32:27.000Z,44.33138,-68.03275,-61,0.05,0,1.19,1.67,2.04,12,10,0,3,0,4.028,0,0,28,
2023-06-30T02:47:43.000Z,44.33177,-68.0325,-164,0.06,0,0.9,1.19,1.5,12,15,0,3,102,4.025,0,0,27,
2023-06-30T03:02:57.000Z,44.33119,-68.03188,-60,0.12,0,1.05,1.22,1.61,11,13,0,3,18,4.029,0,0,29,
2023-06-30T03:18:13.000Z,44.33163,-68.03267,-99,0.05,0,1.15,1.49,1.89,12,15,0,3,11,4.027,0,0,30,
2023-06-30T03:33:28.000Z,44.33205,-68.0332,-122,0.12,0,0.96,1.19,1.52,12,14,0,3,16,4.027,0,0,31,
2023-06-30T03:49:06.000Z,44.33121,-68.03371,-5,0.1,0,0.94,1.35,1.64,12,37,0,3,0,4.025,0,0,31,
2023-06-30T04:03:45.000Z,44.33114,-68.03368,10,0.06,0,0.95,1.53,1.8,9,8,0,3,0,4.025,0,0,31,
2023-06-30T04:18:55.000Z,44.33115,-68.03366,10,0.06,0,0.93,1.24,1.55,12,9,0,3,0,4.025,0,0,30,
2023-06-30T04:34:04.000Z,44.33115,-68.03361,14,0.04,0,0.99,1.36,1.68,10,8,0,3,0,4.025,0,0,31,
2023-06-30T04:49:15.000Z,44.33116,-68.03371,-1,0.04,0,0.93,1.42,1.66,11,10,0,3,0,4.025,0,0,31,
2023-06-30T05:04:26.000Z,44.33115,-68.03357,8,0.19,0,1,1.26,1.61,12,10,0,3,71,4.024,0,0,30,
2023-06-30T05:19:39.000Z,44.33117,-68.03361,4,0.14,0,1.1,1.23,1.46,12,12,0,3,0,4.023,0,0,29,
2023-06-30T05:34:50.000Z,44.3312,-68.03367,-2,0.11,0,1.01,1.18,1.43,12,10,0,3,0,4.023,0,0,29,
2023-06-30T05:50:02.000Z,44.33112,-68.03363,-2,0.07,0,0.95,1.25,1.57,12,11,0,3,0,4.023,0,0,29,
2023-06-30T06:05:25.000Z,44.3315,-68.03448,-30,0.03,0,1.21,1.63,2.02,12,22,0,3,0,4.024,0,0,28,
2023-06-30T06:20:47.000Z,44.33122,-68.03436,66,0.09,0,1.3,1.79,2.21,12,21,0,3,0,4.024,0,0,29,
2023-06-30T06:36:07.000Z,44.3314,-68.03397,34,0.08,0,1.01,1.33,1.67,12,19,0,3,0,4.022,0,0,29,
2023-06-30T06:51:27.000Z,44.33121,-68.03294,117,0.09,0,1.07,1.55,1.89,12,19,0,3,0,4.02,0,0,29,
2023-06-30T07:06:47.000Z,44.33147,-68.03278,162,0.02,0,0.87,1.3,1.56,12,19,0,3,0,4.02,0,0,29,
2023-06-30T07:22:11.000Z,44.33108,-68.03279,130,0.09,0,0.91,1.42,1.69,12,23,0,3,0,4.018,0,0,30,
2023-06-30T07:37:29.000Z,44.38358,-68.01604,62,21.54,60,0.91,1.34,1.6,12,17,0,3,254,4.019,0,0,22,
2023-06-30T07:52:46.000Z,44.40486,-68.02099,8,0.12,0,1.11,1.59,1.94,12,16,0,3,126,4.018,0,0,27,
2023-06-30T08:08:01.000Z,44.40483,-68.0209,5,0.05,0,0.76,1.15,1.38,12,14,0,3,39,4.018,0,0,29,
2023-06-30T08:23:16.000Z,44.35258,-68.02193,23,23.64,198,0.67,1.08,1.38,12,14,0,3,168,4.016,0.083,0,22,
2023-06-30T08:38:35.000Z,44.33131,-68.03285,-1,0.01,0,0.7,1,1.22,12,18,0,3,46,4.017,0.211,0,26,
2023-06-30T08:53:57.000Z,44.3313,-68.03274,0,0.19,0,0.99,1.32,1.65,12,21,0,3,0,4.017,0.662,0,29,
2023-06-30T09:09:24.000Z,44.33145,-68.03281,-92,0.03,0,1.03,1.45,1.78,12,26,0,3,70,4.014,1.11,0,30,
2023-06-30T09:24:44.000Z,44.33158,-68.03227,-70,0.02,0,0.83,1.04,1.28,12,19,0,3,0,4.017,0.985,0,30,
2023-06-30T09:40:11.000Z,44.33174,-68.03217,-75,0.1,0,0.94,1.4,1.69,12,26,0,3,0,4.014,1.35,0,30,
2023-06-30T09:55:33.000Z,44.33147,-68.03242,-34,0,0,0.98,1.29,1.62,12,21,0,3,0,4.014,1.44,0,30,
2023-06-30T10:10:51.000Z,44.33568,-68.02825,-9,18.66,16,0.89,1.78,2.16,12,17,0,3,130,4.012,1.772,2,30,
2023-06-30T10:26:08.000Z,44.38784,-67.99979,27,0.66,0,0.89,1.09,1.45,12,16,0,3,112,4.012,1.385,23,24,
2023-06-30T10:41:30.000Z,44.33101,-68.03251,22,0.04,0,0.99,1.39,1.71,12,21,0,3,307,4.013,1.307,32,20,
2023-06-30T10:56:40.000Z,44.33111,-68.03355,-1,0.05,0,0.99,1.31,1.6,12,9,0,3,101,4.013,1.616,1,28,
2023-06-30T11:11:49.000Z,44.33111,-68.03357,7,0.03,0,0.9,1.53,1.84,12,8,0,3,0,4.011,1.118,0,31,
2023-06-30T11:26:58.000Z,44.33116,-68.03361,7,0.1,0,0.95,1.24,1.49,12,8,0,3,16,4.011,0.917,0,31,
2023-06-30T11:42:07.000Z,44.33109,-68.03353,9,0.06,0,0.92,1.26,1.49,12,8,0,3,52,4.012,0.738,3,31,
2023-06-30T11:57:15.000Z,44.33106,-68.03354,11,0.06,0,1.05,1.51,1.84,12,7,0,3,13,4.011,1.386,4,30,
2023-06-30T12:12:24.000Z,44.33101,-68.03348,2,0.09,166,1.05,1.5,1.83,12,8,0,3,12,4.011,1.649,8,31,
2023-06-30T12:27:35.000Z,44.33089,-68.03344,-13,0.06,0,1.13,1.9,2.22,11,10,0,3,19,4.011,1.727,11,31,
2023-06-30T12:42:45.000Z,44.33063,-68.03345,-32,0.17,0,1.31,1.57,2.04,12,9,0,3,0,4.011,1.762,37,33,
2023-06-30T12:57:57.000Z,44.3309,-68.03329,12,0.3,0,0.88,1.5,1.85,12,11,0,3,0,4.012,1.628,28,34,
2023-06-30T13:13:09.000Z,44.33092,-68.03345,16,0.25,0,0.78,1.08,1.34,12,11,0,3,51,4.01,1.789,4,34,
2023-06-30T13:28:19.000Z,44.33126,-68.03271,122,0.1,0,1.23,1.64,2.04,12,9,0,3,297,4.012,1.021,36,29,
2023-06-30T13:43:32.000Z,44.33123,-68.03261,55,0.03,0,1.31,1.66,2.02,11,12,0,3,45,4.01,1.12,14,31,
2023-06-30T13:58:44.000Z,44.33094,-68.03202,120,0.05,0,1.36,1.81,2.25,11,11,0,3,0,4.012,1.794,17,32,
2023-06-30T14:14:11.000Z,44.33071,-68.0319,-120,0.09,0,1.45,1.81,2.31,11,26,0,3,0,4.012,1.375,48,34,
2023-06-30T14:29:23.000Z,44.33101,-68.03194,-16,0.01,0,0.84,1.04,1.33,12,11,0,3,27,4.01,1.091,0,35,
2023-06-30T14:44:34.000Z,44.36188,-68.03647,-94,21.36,70,0.85,1.02,1.3,12,10,0,3,53,4.017,2.276,171,27,
2023-06-30T14:59:48.000Z,44.42675,-68.00785,-100,0.33,0,1.11,1.7,2.27,11,13,0,3,108,4.018,1.131,258,26,
2023-06-30T15:15:14.000Z,44.42739,-68.00771,-207,0.29,0,1.53,1.46,2.11,12,25,0,3,137,4.016,1.041,0,33,
2023-06-30T15:30:47.000Z,44.42697,-68.00838,-149,0.26,0,1.65,1.66,2.34,12,32,0,3,244,4.019,0.953,10,33,
2023-06-30T15:45:32.000Z,44.43338,-68.01978,-128,24.16,48,0.88,1.27,1.54,12,14,0,3,1499,4.022,2.218,201,23,
2023-06-30T16:00:46.000Z,44.43535,-68.01147,-175,0.07,0,0.81,1.35,1.58,12,13,0,3,232,4.022,1.318,47,28,
2023-06-30T16:16:16.000Z,44.43542,-68.01134,-22,0.8,0,1.56,1.29,1.53,4,17,0,3,75,3.994,1.535,30,32,
2023-06-30T16:32:04.000Z,44.43094,-68.01174,7,0.01,0,0.71,1.06,1.27,12,47,0,3,532,3.996,1.248,90,31,
2023-06-30T16:46:43.000Z,44.43311,-68.03682,7,0.2,0,0.75,1.37,1.56,12,8,0,3,549,4.001,1.959,159,28,
2023-06-30T17:01:52.000Z,44.46216,-68.02158,1,0.09,0,0.72,1.14,1.38,12,8,0,3,663,4.012,1.992,405,30,
2023-06-30T17:17:02.000Z,44.46213,-68.02156,6,0.12,0,0.65,1.03,1.22,12,9,0,3,69,4.011,1.39,36,36,
2023-06-30T17:32:11.000Z,44.46218,-68.02164,-3,0.13,0,0.71,1.18,1.38,12,8,0,3,25,4.011,1.191,47,38,
2023-06-30T17:47:21.000Z,44.46136,-68.021,-7,0.14,0,0.78,1.31,1.52,12,9,0,3,450,4.012,1.309,84,36,
2023-06-30T18:02:30.000Z,44.46205,-68.02129,-5,0.03,0,0.78,1.12,1.37,12,8,0,3,363,4.01,1.21,36,39,
2023-06-30T18:17:39.000Z,44.46149,-68.02094,5,20.42,233,0.83,1.13,1.45,12,8,0,3,157,4.012,1.241,28,39,
2023-06-30T18:32:49.000Z,44.46182,-68.02096,2,0.18,353,0.77,0.87,1.17,12,9,0,3,420,4.011,0.629,29,37,
2023-06-30T18:47:59.000Z,44.46134,-68.02043,15,0.65,0,0.79,0.92,1.22,12,9,0,3,100,4.012,0.721,4,37,
2023-06-30T19:03:10.000Z,44.41033,-68.02938,41,21.89,168,1.25,1.49,1.95,12,10,0,3,171,4.019,2.204,288,29,
2023-06-30T19:18:28.000Z,44.33123,-68.0336,-13,0.06,0,1.19,1.65,2.04,12,17,0,3,18,4.019,0.699,213,24,
2023-06-30T19:33:42.000Z,44.33105,-68.03361,13,0.05,0,1.18,1.34,1.79,12,13,0,3,40,4.018,0.903,0,30,
2023-06-30T19:48:57.000Z,44.33109,-68.03381,-9,0.05,0,1.07,1.48,1.92,12,14,0,3,6,4.017,0.968,7,30,
2023-06-30T20:04:33.000Z,44.33117,-68.03356,55,0.08,0,1.32,1.6,2.06,12,35,0,3,6,4.017,1.157,0,32,
2023-06-30T20:19:12.000Z,44.33112,-68.0336,7,0.09,0,1.24,1.4,1.87,12,8,0,3,24,4.014,0.872,0,33,
2023-06-30T20:34:21.000Z,44.33112,-68.03361,8,0.15,0,1.24,1.62,2.04,12,8,0,3,21,4.014,1.505,1,34,
2023-06-30T20:49:30.000Z,44.3311,-68.03359,0,0.03,328,0.97,1.4,1.71,12,8,0,3,48,4.013,0.717,3,33,
2023-06-30T21:04:39.000Z,44.33114,-68.03363,2,0.08,0,1.17,1.79,2.14,9,8,0,3,2,4.012,1.353,1,33,
2023-06-30T21:19:48.000Z,44.33117,-68.03367,4,0.03,0,0.74,0.98,1.23,12,8,0,3,0,4.014,0.784,1,32,
2023-06-30T21:34:58.000Z,44.33112,-68.03363,10,0.05,0,0.8,1.79,2.17,12,9,0,3,2,4.011,1.473,1,32,
2023-06-30T21:50:07.000Z,44.33109,-68.03365,9,0.07,0,1.28,1.98,2.36,12,8,0,3,2,4.01,0.959,0,31,
2023-06-30T22:05:16.000Z,44.35512,-68.02077,1,24.96,337,1.44,1.13,1.45,12,8,0,3,41,4.012,1.878,11,26,
2023-06-30T22:20:26.000Z,44.4318,-68.01235,21,0.04,0,1.12,1.57,1.92,11,9,0,3,241,4.012,0.421,35,22,
2023-06-30T22:35:35.000Z,44.43151,-68.01074,-6,0.02,0,1.01,1.28,1.63,12,8,0,3,414,4.012,0.775,5,26,
2023-06-30T22:50:48.000Z,44.42709,-68.00903,-20,0.08,0,0.9,1.03,1.37,12,12,0,3,281,4.011,0.357,2,27,
2023-06-30T23:05:58.000Z,44.42701,-68.0089,-30,0.03,0,1.24,1.69,2.1,11,9,0,3,275,4.011,0.242,0,30,
2023-06-30T23:21:08.000Z,44.42642,-68.00805,-25,0.01,0,1.13,1.5,1.88,11,9,0,3,297,4.008,0.178,1,27,
2023-06-30T23:36:18.000Z,44.4267,-68.00842,-43,0.1,0,1.02,1.5,1.82,10,9,0,3,36,4.008,0.449,0,30,
2023-06-30T23:51:29.000Z,44.39763,-68.02048,-13,0.13,0,1.19,1.62,2,10,10,0,3,295,4.008,0.372,0,24,
2023-07-01T00:00:53.000Z,44.39718,-68.02008,69,0.03,0,0.98,1.42,1.72,12,23,0,3,21,4.008,0.793,0,27,
2023-07-01T00:15:50.000Z,44.39778,-68.01914,157,0.03,0,0.69,1.07,1.27,12,20,0,3,16,3.997,0.113,0,29,
2023-07-01T00:31:22.000Z,44.33164,-68.03275,142,0.25,0,0.82,1.06,1.28,12,31,0,3,277,3.996,0.004,0,21,
2023-07-01T00:46:20.000Z,44.33282,-68.03198,201,0.07,0,0.82,1.19,1.45,12,27,0,3,33,3.995,0.002,0,28,
2023-07-01T01:01:56.000Z,44.33258,-68.03225,141,0.1,0,1.23,1.8,2.29,10,35,0,3,38,3.995,0.001,0,30,
2023-07-01T01:16:34.000Z,44.33117,-68.03358,12,0.02,0,1.11,1.73,2.09,11,7,0,3,14,3.994,0,0,30,
2023-07-01T01:31:43.000Z,44.33118,-68.03357,12,0.01,0,1.24,1.31,1.53,12,8,0,3,0,3.995,0,0,30,
2023-07-01T01:46:53.000Z,44.33121,-68.03342,-13,0.12,0,1.36,1.75,2.57,12,9,0,3,13,3.992,0,0,31,
2023-07-01T02:02:02.000Z,44.33222,-68.0349,3,0.01,0,1.33,2.16,2.57,12,8,0,3,183,3.992,0,0,29,
2023-07-01T02:17:12.000Z,44.33231,-68.03456,-37,0.12,0,1.41,1.71,2.21,11,9,0,3,0,3.992,0,0,30,
2023-07-01T02:32:23.000Z,44.3326,-68.03513,0,0.12,0,1.78,2.44,3.02,12,10,0,3,2,3.992,0,0,30,
2023-07-01T02:47:34.000Z,44.33268,-68.03486,-84,0.06,0,1.26,1.91,2.27,12,10,0,3,0,3.992,0,0,30,
2023-07-01T03:02:44.000Z,44.3321,-68.03447,12,0.18,0,0.89,1.28,1.56,11,9,0,3,18,3.992,0,0,31,
2023-07-01T03:17:53.000Z,44.33197,-68.03397,4,0.11,0,1.21,1.61,2,11,8,0,3,0,3.99,0,0,31,
2023-07-01T03:33:02.000Z,44.3323,-68.03522,7,0.07,0,0.96,1.39,1.69,10,8,0,3,1,3.99,0,0,31,
2023-07-01T03:48:36.000Z,44.33221,-68.035,-4,0.01,0,1,1.48,1.79,8,33,0,3,1,3.99,0,0,31,
2023-07-01T04:03:15.000Z,44.33223,-68.03493,8,0.05,0,1.01,1.61,1.9,9,8,0,3,0,3.989,0,0,31,
2023-07-01T04:18:24.000Z,44.33257,-68.03512,4,0.02,0,1.03,1.68,1.97,11,8,0,3,63,3.988,0,0,29,
2023-07-01T04:33:34.000Z,44.33255,-68.03513,3,0.03,0,0.85,1.44,1.71,11,9,0,3,4,3.988,0,0,28,
2023-07-01T04:48:45.000Z,44.3326,-68.03516,3,0.03,0,0.88,1.27,1.55,12,10,0,3,0,3.989,0,0,30,
2023-07-01T05:03:55.000Z,44.33254,-68.0351,10,0.08,0,1.01,1.47,1.79,10,9,0,3,0,3.988,0,0,29,
2023-07-01T05:19:04.000Z,44.33257,-68.03513,5,0.02,0,0.97,1,1.29,12,8,0,3,0,3.986,0,0,30,
2023-07-01T05:34:14.000Z,44.33257,-68.03506,12,0.04,0,0.89,1.26,1.54,12,9,0,3,0,3.986,0,0,30,
2023-07-01T05:49:24.000Z,44.33257,-68.03512,3,0.04,0,0.88,1.2,1.49,12,9,0,3,0,3.986,0,0,31,
2023-07-01T06:04:49.000Z,44.3323,-68.03643,-19,0.01,0,0.83,1.15,1.43,12,24,0,3,8,3.986,0,0,30,
2023-07-01T06:20:13.000Z,44.33264,-68.03634,0,0.01,0,0.81,1.05,1.33,12,23,0,3,0,3.985,0,0,30,
2023-07-01T06:35:52.000Z,44.33247,-68.03523,0,0.02,0,1.02,1.88,2.14,12,38,0,3,0,3.983,0,0,30,
2023-07-01T06:50:32.000Z,44.33257,-68.03509,12,0.04,0,1,1.59,1.88,12,9,0,3,0,3.98,0,0,30,
2023-07-01T07:05:41.000Z,44.33256,-68.03508,3,0.04,0,0.98,1.34,1.58,12,8,0,3,0,3.983,0,0,30,
2023-07-01T07:20:50.000Z,44.33259,-68.03513,-2,0.05,0,1.11,1.87,2.18,11,8,0,3,0,3.981,0,0,30,
2023-07-01T07:35:59.000Z,44.33258,-68.03511,-10,0.04,0,1.1,1.23,1.44,12,8,0,3,0,3.98,0,0,29,
2023-07-01T07:51:08.000Z,44.3311,-68.03347,1,0.03,0,0.79,1.46,1.75,12,8,0,3,229,3.981,0,0,28,
2023-07-01T08:06:18.000Z,44.33112,-68.03351,7,0.12,0,0.8,1.21,1.46,12,9,0,3,19,3.979,0.002,0,29,
2023-07-01T08:21:28.000Z,44.33103,-68.03342,-15,0.07,0,0.81,1.19,1.49,12,9,0,3,0,3.98,0.009,0,29,
2023-07-01T08:36:39.000Z,44.34734,-68.02676,31,19.9,20,0.73,1.04,1.28,12,10,0,3,63,3.978,0.622,0,25,
2023-07-01T08:51:49.000Z,44.39306,-68.01517,23,0.07,0,0.96,1.69,1.94,12,9,0,3,550,3.975,0.307,0,23,
2023-07-01T09:06:59.000Z,44.42836,-68.01028,13,0.03,0,0.85,1.4,1.65,12,9,0,3,240,3.977,0.118,0,24,
2023-07-01T09:22:08.000Z,44.42893,-68.01063,13,0.04,0,0.92,1.68,1.93,12,8,0,3,232,3.978,0.225,0,28,
2023-07-01T09:37:20.000Z,44.43126,-68.00934,51,0.01,0,1.03,1.48,1.8,12,11,0,3,343,3.975,0.285,0,27,
2023-07-01T09:52:31.000Z,44.40832,-68.0107,64,24.79,180,0.71,1.04,1.26,12,10,0,3,157,3.975,1.824,9,25,
2023-07-01T10:08:04.000Z,44.36637,-68.01906,-13,24.46,212,1.33,1.15,1.43,12,32,0,3,252,3.973,1.86,14,21,
2023-07-01T10:22:44.000Z,44.33117,-68.03345,9,0.01,0,0.72,0.97,1.21,12,9,0,3,56,3.973,0.921,22,26,
2023-07-01T10:37:54.000Z,44.33078,-68.03358,17,0.06,0,0.97,1.38,1.68,12,9,0,3,57,3.974,0.838,6,26,
2023-07-01T10:53:10.000Z,44.3308,-68.0331,-73,0.05,0,0.98,1.13,1.5,12,15,0,3,6,3.974,1.312,0,30,
2023-07-01T11:08:25.000Z,44.33076,-68.0331,-56,0.01,0,0.99,1.55,1.86,12,14,0,3,0,3.974,1.18,2,31,
2023-07-01T11:23:36.000Z,44.33105,-68.03343,0,0.01,0,0.9,1.17,1.48,12,10,0,3,0,3.973,1.225,1,31,
2023-07-01T11:38:48.000Z,44.33135,-68.03303,-98,0.07,0,1.06,1.28,1.66,12,11,0,3,106,3.973,1.267,5,31,
2023-07-01T11:54:02.000Z,44.33145,-68.03322,-99,0.09,0,1.11,1.87,2.18,12,13,0,3,0,3.973,1.213,0,32,
2023-07-01T12:09:20.000Z,44.33099,-68.03236,-51,0.07,0,1.11,1.51,1.87,12,17,0,3,28,3.972,1.364,1,33,
2023-07-01T12:24:44.000Z,44.33085,-68.03342,24,0.02,0,1.09,1.45,1.81,12,23,0,3,24,3.972,1.102,4,33,
2023-07-01T12:39:57.000Z,44.33104,-68.03333,6,0.05,0,0.84,1.09,1.37,12,12,0,3,12,3.97,1.048,0,34,
2023-07-01T12:55:09.000Z,44.33109,-68.03329,12,0.09,0,2.67,3.1,4.09,12,11,0,3,17,3.972,1.267,13,34,
2023-07-01T13:10:26.000Z,44.33043,-68.03288,72,0.1,0,0.99,1.62,1.99,12,16,0,3,22,3.972,2.019,19,35,
2023-07-01T13:25:41.000Z,44.33104,-68.03295,69,0.06,0,1.01,1.34,1.67,12,14,0,3,36,3.97,1.333,20,35,
2023-07-01T13:41:24.000Z,44.35944,-68.00877,36,21.37,8,1.62,1.12,1.42,12,42,0,3,433,3.974,2.181,109,25,
2023-07-01T13:56:09.000Z,44.43046,-68.00833,28,16.66,326,0.93,1.31,1.6,11,14,0,3,235,3.98,2.135,217,26,
2023-07-01T14:11:36.000Z,44.43095,-68.01033,5,0.01,0,1.02,1.34,1.68,11,26,0,3,381,3.977,1.032,19,30,
2023-07-01T14:26:45.000Z,44.43106,-68.01085,4,0.08,0,0.98,1.06,1.44,12,8,0,3,496,3.974,0.97,26,30,
2023-07-01T14:41:54.000Z,44.43106,-68.01081,-1,0,0,1.12,1.23,1.6,10,8,0,3,68,3.975,0.994,1,32,
2023-07-01T14:57:35.000Z,44.43153,-68.02689,42,21.86,281,0.83,1.13,1.41,12,40,0,3,336,3.977,2.299,47,33,
2023-07-01T15:12:14.000Z,44.40667,-68.02462,-4,0.11,0,0.86,1.18,1.44,12,8,0,3,814,3.975,1.767,99,23,
2023-07-01T15:27:23.000Z,44.40656,-68.02467,4,0.04,0,0.84,1.23,1.51,11,8,0,3,60,3.977,1.448,22,26,
2023-07-01T15:42:32.000Z,44.40656,-68.02461,4,0.1,0,0.72,1.11,1.33,12,8,0,3,61,3.977,1.655,34,29,
2023-07-01T15:57:41.000Z,44.40645,-68.02462,2,0.05,0,1.01,1.76,2.02,12,8,0,3,48,3.975,1.103,9,32,
2023-07-01T16:13:05.000Z,44.42709,-68.00951,4,0.05,0,1,2,2.25,12,9,0,3,256,3.973,1.121,70,30,
2023-07-01T16:28:13.000Z,44.4271,-68.00948,12,0.04,339,0.87,1.72,1.93,12,7,0,3,15,3.972,1.02,0,33,
2023-07-01T16:43:22.000Z,44.42692,-68.00899,18,0.04,0,0.86,1.47,1.68,12,8,0,3,312,3.969,0.726,5,31,
2023-07-01T16:58:31.000Z,44.42675,-68.00851,13,0.09,0,0.93,1.65,1.91,11,8,0,3,181,3.97,0.886,0,32,
2023-07-01T17:13:42.000Z,44.42667,-68.00819,0,0.18,0,0.81,1.26,1.49,12,10,0,3,244,3.972,1.434,14,36,
2023-07-01T17:28:52.000Z,44.46299,-68.02369,1,0.09,0,0.72,1.17,1.38,12,9,0,3,689,3.984,1.223,485,31,
2023-07-01T17:44:03.000Z,44.46262,-68.0238,-14,0.05,0,0.76,1.13,1.45,12,10,0,3,904,3.985,1.987,113,31,
2023-07-01T17:59:12.000Z,44.46317,-68.02361,-22,0.21,0,1,1.04,1.3,12,8,0,3,61,3.989,1.4,171,33,
2023-07-01T18:14:54.000Z,44.46299,-68.0237,0,0.02,0,0.82,0.93,1.24,12,41,0,3,21,3.986,1.39,8,35,
2023-07-01T18:29:33.000Z,44.46261,-68.02292,3,0.11,0,0.8,0.92,1.22,12,8,0,3,144,3.983,1.105,8,36,
2023-07-01T18:44:41.000Z,44.46286,-68.02249,0,0.12,0,0.8,0.86,1.17,12,7,0,3,176,3.989,2.227,124,37,
2023-07-01T18:59:51.000Z,44.46284,-68.0224,6,0.13,0,1.15,1.12,1.45,11,9,0,3,2,3.985,1.5,27,39,
2023-07-01T19:15:00.000Z,44.46292,-68.02229,6,0.03,0,0.95,1.21,1.54,10,8,0,3,302,3.983,1.47,1,37,
2023-07-01T19:30:08.000Z,44.46291,-68.02222,4,0.13,0,1.2,1.56,1.97,11,7,0,3,272,3.984,1.635,8,36,
2023-07-01T19:45:17.000Z,44.46313,-68.02229,0,0.62,5,0.92,1.35,1.64,12,8,0,3,155,3.984,1.036,9,37,
2023-07-01T20:00:26.000Z,44.42764,-68.02443,55,19.53,204,1.07,1.71,2.02,11,8,0,3,105,3.988,2.214,150,29,
2023-07-01T20:15:35.000Z,44.34279,-68.03397,4,21.99,214,0.99,1.38,1.7,11,8,0,3,0,3.996,2.219,287,24,
2023-07-01T20:30:45.000Z,44.33121,-68.03368,0,0.12,0,0.97,1.58,1.89,10,9,0,3,352,3.995,0.985,37,28,
2023-07-01T20:45:55.000Z,44.33119,-68.03365,0,0.1,0,1.06,1.49,1.83,12,9,0,3,46,3.995,1.767,33,32,
2023-07-01T21:01:05.000Z,44.33111,-68.03365,9,0.02,0,1.08,1.43,1.8,11,9,0,3,1,3.992,1.374,5,33,
2023-07-01T21:16:15.000Z,44.33111,-68.03397,-15,0.35,0,1.11,1.32,1.75,11,9,0,3,18,3.992,1.628,9,33,
2023-07-01T21:31:24.000Z,44.33113,-68.03362,13,0.32,0,1.05,1.2,1.59,12,8,0,3,0,3.994,1.239,4,33,
2023-07-01T21:46:35.000Z,44.33092,-68.03397,29,0.04,0,0.97,1.11,1.48,12,10,0,3,0,3.991,1.168,0,34,
2023-07-01T22:02:06.000Z,44.33104,-68.03358,-1,0.01,0,0.95,1.42,1.7,10,30,0,3,42,3.991,1.092,1,33,
