Fix Time,Latitude,Longitude,Altitude,Speed,COG (deg),HDOP,VDOP,PDOP,Satellite Count,Time to Fix,Error,Nav. Type,Activity,Battery (V),Charge (V),Solar Current (mA),Temp (C)
2023-07-31T22:08:54.000Z,44.26981,-68.21648,50,21.95,186,0.66,0.93,1.12,12,37,0,3,429,4.108,2.004,17,32,
2023-07-31T22:23:32.000Z,44.25956,-68.21287,3,0.11,0,0.65,0.89,1.08,12,7,0,3,434,4.107,0.732,27,31,
2023-07-31T22:38:41.000Z,44.18243,-68.22778,3,23.54,193,0.61,0.84,1.01,12,8,0,3,101,4.106,1.871,72,25,
2023-07-31T22:53:50.000Z,44.14231,-68.24537,25,0.03,0,0.81,1.27,1.48,12,8,0,3,149,4.105,0.194,14,29,
2023-07-31T23:08:58.000Z,44.14238,-68.24531,13,0.07,0,0.76,1.24,1.45,12,7,0,3,58,4.105,0.128,0,32,
2023-07-31T23:24:07.000Z,44.14238,-68.24531,20,0.09,0,0.74,1.4,1.62,12,8,0,3,5,4.104,0.092,0,33,
2023-07-31T23:39:16.000Z,44.14235,-68.24528,21,0.06,0,0.86,1.18,1.46,12,8,0,3,2,4.104,0.052,0,34,
2023-07-31T23:54:26.000Z,44.14235,-68.24526,16,0.11,0,0.8,1.04,1.31,12,9,0,3,6,4.105,0.04,0,34,
2023-08-01T00:00:34.000Z,44.14235,-68.24527,19,0.12,0,0.79,0.96,1.21,12,7,0,3,0,4.104,0.014,0,34,
2023-08-01T00:16:30.000Z,44.14245,-68.24537,15,0.05,337,0.87,1.06,1.37,12,39,0,3,0,4.077,0.003,0,36,
2023-08-01T00:31:09.000Z,44.14233,-68.24455,11,0.2,0,1.13,1.42,1.82,12,8,0,3,224,4.079,0.002,0,33,
2023-08-01T00:46:18.000Z,44.1423,-68.24462,5,0.18,0,1.14,1.12,1.43,12,8,0,3,24,4.078,0,0,33,
2023-08-01T01:01:30.000Z,44.14263,-68.24565,-27,0.2,0,0.95,1.92,2.46,12,11,0,3,151,4.078,0,0,32,
2023-08-01T01:16:41.000Z,44.14211,-68.24499,4,0.18,0,0.94,1.09,1.44,12,10,0,3,181,4.077,0,0,32,
2023-08-01T01:32:06.000Z,44.14213,-68.24499,-5,0.04,0,0.88,1.18,1.47,12,24,0,3,34,4.077,0,0,33,
2023-08-01T01:47:15.000Z,44.14212,-68.24498,10,0.06,52,1,1.68,1.96,12,8,0,3,23,4.074,0,0,34,
2023-08-01T02:02:24.000Z,44.14214,-68.245,9,0.09,0,1,1.65,1.93,12,8,0,3,31,4.075,0,0,34,
2023-08-01T02:17:34.000Z,44.14214,-68.24503,2,0.16,0,0.93,1.52,1.78,12,9,0,3,21,4.074,0,0,34,
2023-08-01T02:32:43.000Z,44.14214,-68.24499,11,0.02,0,0.77,1.1,1.34,12,8,0,3,7,4.074,0,0,34,
2023-08-01T02:47:52.000Z,44.14212,-68.24501,7,0.07,0,0.85,1.1,1.39,12,8,0,3,0,4.073,0,0,34,
2023-08-01T03:03:29.000Z,44.14215,-68.24494,2,0.08,0,0.92,1.26,1.57,12,36,0,3,36,4.073,0,0,34,
2023-08-01T03:18:08.000Z,44.1422,-68.24502,9,0.11,0,0.81,1.11,1.37,12,8,0,3,15,4.072,0,0,34,
2023-08-01T03:33:17.000Z,44.1422,-68.245,10,0.22,0,0.67,0.95,1.15,12,8,0,3,0,4.069,0,0,34,
2023-08-01T03:48:26.000Z,44.14222,-68.24502,-1,0.1,0,0.72,1.07,1.31,12,8,0,3,15,4.071,0,0,34,
2023-08-01T04:03:35.000Z,44.14222,-68.24499,4,0.08,0,0.71,1.04,1.26,12,8,0,3,39,4.068,0,0,34,
2023-08-01T04:18:44.000Z,44.1423,-68.24501,0,0.11,0,0.76,0.97,1.23,12,8,0,3,21,4.068,0,0,33,
2023-08-01T04:33:54.000Z,44.14215,-68.24468,37,0.23,0,0.94,1.26,1.57,12,9,0,3,0,4.067,0,0,34,
2023-08-01T04:49:33.000Z,44.14217,-68.24489,24,0.04,0,0.94,1.3,1.57,12,38,0,3,0,4.066,0,0,34,
2023-08-01T05:04:12.000Z,44.14212,-68.24496,8,0.08,0,0.77,1.23,1.45,12,8,0,3,0,4.064,0,0,34,
2023-08-01T05:19:20.000Z,44.14215,-68.24495,0,0.06,0,0.81,1.54,1.74,12,7,0,3,0,4.064,0,0,33,
2023-08-01T05:34:28.000Z,44.14212,-68.24494,13,0.08,73,0.79,1.42,1.62,12,7,0,3,32,4.061,0,0,32,
2023-08-01T05:49:37.000Z,44.14209,-68.24492,8,0.1,331,0.81,1.33,1.54,12,8,0,3,56,4.061,0,0,33,
2023-08-01T06:04:46.000Z,44.14209,-68.24491,7,0.16,0,0.81,0.96,1.13,12,8,0,3,11,4.061,0,0,33,
2023-08-01T06:19:55.000Z,44.14202,-68.24486,9,0.12,0,0.72,1.02,1.25,12,8,0,3,36,4.061,0,0,34,
2023-08-01T06:35:04.000Z,44.14205,-68.24489,14,1.22,0,1.14,1.64,1.95,12,8,0,3,33,4.057,0,0,33,
2023-08-01T06:50:36.000Z,44.1421,-68.24492,14,0.12,0,1.22,2.19,2.5,12,31,0,3,97,4.06,0,0,32,
2023-08-01T07:05:15.000Z,44.14209,-68.24496,14,0.08,0,1.11,1.74,2.06,12,8,0,3,0,4.052,0,0,33,
2023-08-01T07:20:23.000Z,44.14211,-68.24496,4,0.11,0,1.07,1.56,1.89,12,7,0,3,0,4.053,0,0,34,
2023-08-01T07:35:32.000Z,44.14212,-68.24495,8,0.13,0,1.04,1.25,1.63,12,8,0,3,0,4.053,0,0,34,
2023-08-01T07:50:41.000Z,44.14214,-68.24503,0,0.21,0,2.14,2.58,3.38,12,8,0,3,35,4.053,0,0,33,
2023-08-01T08:05:52.000Z,44.14213,-68.24501,-1,0.14,0,1.13,1.33,1.75,12,10,0,3,0,4.052,0,0,33,
2023-08-01T08:21:03.000Z,44.14215,-68.24503,3,0.15,0,1.11,2.52,3.17,12,10,0,3,0,4.051,0,0,34,
2023-08-01T08:36:36.000Z,44.14488,-68.24358,-13,0.06,0,1.11,1.43,1.81,12,32,0,3,179,4.051,0,0,31,
2023-08-01T08:51:15.000Z,44.15817,-68.24516,-5,0.06,0,1.03,1.35,1.7,12,8,0,3,350,4.046,0.001,0,28,
2023-08-01T09:06:24.000Z,44.14769,-68.25027,-6,0.39,0,1.02,2.04,2.31,12,8,0,3,411,4.046,0.007,0,28,
2023-08-01T09:21:34.000Z,44.15125,-68.24627,-4,0.1,0,0.94,1.39,1.67,12,9,0,3,832,4.041,0.126,0,26,
2023-08-01T09:36:43.000Z,44.14735,-68.24464,-8,0.28,0,1.68,2.34,2.69,11,8,0,3,703,4.045,0.554,3,28,
2023-08-01T09:51:52.000Z,44.12503,-68.29598,45,21.21,250,0.92,1.33,1.58,12,8,0,3,635,4.046,2.108,52,26,
2023-08-01T10:07:02.000Z,44.10376,-68.35306,17,0.09,0,1.11,1.81,2.15,12,9,0,3,830,4.049,1.198,84,25,
2023-08-01T10:22:14.000Z,44.1039,-68.35313,16,0.15,0,1.4,1.86,2.33,12,11,0,3,417,4.05,0.045,0,28,
2023-08-01T10:37:54.000Z,44.10385,-68.35313,9,0.02,0,1.11,1.35,1.75,12,39,0,3,350,4.046,0.714,0,30,
2023-08-01T10:52:34.000Z,44.10369,-68.35302,14,0.05,0,1.33,1.75,2.2,12,9,0,3,244,4.041,0.761,13,32,
2023-08-01T11:07:45.000Z,44.10396,-68.35682,7,0.02,0,1.04,1.25,1.63,12,10,0,3,280,4.044,0.389,57,30,
2023-08-01T11:22:54.000Z,44.09988,-68.34273,45,23.17,132,1.13,1.29,1.63,12,8,0,3,795,4.046,1.931,136,28,
2023-08-01T11:38:09.000Z,44.14228,-68.24531,16,0.86,200,1.11,1.37,1.76,12,14,0,3,593,4.049,1.281,83,25,
2023-08-01T11:53:49.000Z,44.14611,-68.24451,-78,0.06,0,1.2,2.2,2.5,10,39,0,3,101,4.046,0.964,2,33,
2023-08-01T12:08:28.000Z,44.14591,-68.24458,22,0.07,0,1.22,1.94,2.29,10,8,0,3,43,4.044,0.354,2,38,
2023-08-01T12:23:38.000Z,44.1459,-68.24453,15,0.15,0,0.99,1.23,1.56,12,9,0,3,30,4.042,0.673,2,37,
2023-08-01T12:38:49.000Z,44.12885,-68.25476,-10,0.16,0,0.84,1.21,1.53,12,10,0,3,1248,4.056,1.165,351,28,
2023-08-01T12:54:00.000Z,44.14229,-68.24468,-34,0.13,0,0.87,1.18,1.46,12,10,0,3,914,4.061,2.199,113,28,
2023-08-01T13:09:36.000Z,44.14248,-68.24534,-8,0.05,0,0.87,1.22,1.5,12,35,0,3,292,4.061,1.171,150,31,
2023-08-01T13:24:15.000Z,44.14228,-68.24536,19,0.31,0,1.44,1.27,1.92,12,8,0,3,0,4.058,0.968,0,35,
2023-08-01T13:39:26.000Z,44.14232,-68.24529,1,0.12,0,0.97,1.26,1.59,12,10,0,3,203,4.058,1.037,35,35,
2023-08-01T13:54:35.000Z,44.14238,-68.24527,10,0.15,0,1.28,1.44,1.93,12,8,0,3,190,4.058,1.011,87,34,
2023-08-01T14:09:45.000Z,44.11847,-68.32661,67,24.71,285,0.74,1.17,1.38,12,9,0,3,425,4.095,2.399,648,30,
2023-08-01T14:24:54.000Z,44.11066,-68.3369,3,0.26,0,0.85,1.77,1.98,12,8,0,3,61,4.085,2.082,117,34,
2023-08-01T14:40:03.000Z,44.1115,-68.33923,-4,3.43,76,0.77,1.63,1.8,12,8,0,3,124,4.082,0.843,25,35,
2023-08-01T14:55:20.000Z,44.11412,-68.33866,-11,0.26,0,0.79,1.78,1.95,12,16,0,3,10,4.082,0.682,1,37,
2023-08-01T15:10:29.000Z,44.11611,-68.34138,34,11.08,243,0.63,1.54,1.67,12,8,0,3,185,4.1,2.287,493,32,
2023-08-01T15:26:06.000Z,44.12037,-68.32301,7,0.23,0,0.72,1.41,1.6,12,36,0,3,56,4.104,1.146,562,32,
2023-08-01T15:41:36.000Z,44.11574,-68.34073,29,23.82,101,0.85,1.09,1.4,12,59,0,3,280,4.111,2.354,414,32,
2023-08-01T15:56:14.000Z,44.11997,-68.33782,421,19.99,56,0.96,1.07,1.35,12,7,0,3,295,4.116,2.336,366,33,
2023-08-01T16:12:06.000Z,44.13126,-68.3363,61,19.55,245,0.8,0.92,1.24,12,40,0,3,840,4.116,2.404,111,30,
2023-08-01T16:26:45.000Z,44.09732,-68.36766,28,27.73,359,0.72,0.83,1.13,12,8,0,3,152,4.113,2.692,53,30,
2023-08-01T16:41:53.000Z,44.09778,-68.36778,11,0.17,0,0.76,0.89,1.14,12,7,0,3,121,4.112,0.865,17,34,
2023-08-01T16:57:02.000Z,44.09777,-68.36781,10,0.24,0,0.92,1.08,1.42,12,8,0,3,5,4.112,0.928,3,37,
2023-08-01T17:12:12.000Z,44.09747,-68.36782,26,0.07,0,0.9,1.25,1.54,12,9,0,3,379,4.111,1.203,43,33,
2023-08-01T17:27:23.000Z,44.09743,-68.36772,19,0.11,0,0.85,1.24,1.54,12,10,0,3,123,4.113,1.143,54,31,
2023-08-01T17:42:57.000Z,44.10413,-68.35401,5,0.15,0,0.99,1.77,2.02,12,33,0,3,73,4.112,2.614,41,32,
2023-08-01T17:57:36.000Z,44.10408,-68.35357,-7,0.08,0,1.12,1.41,1.8,11,8,0,3,156,4.111,0.6,5,32,
2023-08-01T18:12:45.000Z,44.10397,-68.35352,0,0.21,132,1.11,1.39,2,11,8,0,3,3,4.107,0.412,0,36,
2023-08-01T18:27:54.000Z,44.10413,-68.3531,9,0.33,0,1.11,1.34,1.76,12,8,0,3,42,4.11,0.871,0,37,
2023-08-01T18:43:04.000Z,44.10418,-68.35314,7,0.35,0,0.9,1.09,1.38,12,9,0,3,0,4.107,0.859,0,37,
2023-08-01T18:58:13.000Z,44.10434,-68.35321,-7,0.31,0,0.95,1.39,1.71,12,8,0,3,16,4.108,0.338,1,36,
2023-08-01T19:13:52.000Z,44.10625,-68.34709,6,0.05,0,0.96,1.52,1.87,12,38,0,3,537,4.11,1.256,24,31,
2023-08-01T19:28:32.000Z,44.10754,-68.34612,11,0.13,0,1.14,1.54,1.91,12,9,0,3,722,4.108,1.948,86,27,
2023-08-01T19:44:06.000Z,44.13479,-68.25501,59,39.96,59,0.8,0.99,1.23,12,33,0,3,706,4.11,2.498,160,28,
2023-08-01T19:58:45.000Z,44.14171,-68.2448,-4,0.12,0,0.89,1.28,1.56,12,8,0,3,420,4.112,1.002,172,28,
2023-08-01T20:13:54.000Z,44.14172,-68.24509,-17,0.07,0,0.96,1.26,1.59,12,8,0,3,259,4.111,0.849,38,28,
2023-08-01T20:29:02.000Z,44.17583,-68.25033,11,26.81,345,1.09,1.24,1.57,12,7,0,3,350,4.114,2.193,91,28,
2023-08-01T20:44:12.000Z,44.28055,-68.22863,36,24.88,14,0.76,0.93,1.25,12,9,0,3,612,4.116,2.583,74,24,
2023-08-01T20:59:22.000Z,44.28809,-68.23474,-13,0.11,0,0.89,1.21,1.5,12,9,0,3,172,4.114,0.354,17,30,
2023-08-01T21:15:00.000Z,44.30134,-68.20219,8,0.03,0,1.05,1.34,1.7,12,37,0,3,422,4.112,0.638,49,26,
2023-08-01T21:30:06.000Z,44.30145,-68.20322,-1,0.07,0,0.98,1.67,1.93,12,35,0,3,363,4.111,0.28,4,30,
2023-08-01T21:44:47.000Z,44.30134,-68.2021,5,0.05,0,1,1.5,1.8,12,10,0,3,164,4.11,0.181,0,33,
2023-08-01T21:59:55.000Z,44.28999,-68.22572,29,17.43,260,0.73,1,1.21,12,7,0,3,761,4.114,2.071,59,28,
2023-08-01T22:15:04.000Z,44.28892,-68.23972,4,0.13,0,0.82,1.14,1.47,12,8,0,3,155,4.11,0.371,30,31,
2023-08-01T22:30:13.000Z,44.28868,-68.24158,5,0.28,0,1.17,1.41,1.78,12,8,0,3,340,4.11,0.131,4,32,
2023-08-01T22:46:00.000Z,44.28826,-68.24339,21,0.12,0,0.85,1.46,1.7,12,46,0,3,500,4.108,0.12,22,30,
2023-08-01T23:00:38.000Z,44.29254,-68.25497,12,0.06,0,0.73,1.25,1.45,12,7,0,3,455,4.104,0.356,7,28,
2023-08-01T23:15:48.000Z,44.20696,-68.24057,10,23.58,186,0.71,1.06,1.28,12,9,0,3,264,4.104,1.601,16,24,
2023-08-01T23:30:57.000Z,44.14235,-68.24529,25,0,0,0.66,1.07,1.31,12,8,0,3,128,4.104,0.267,2,25,
2023-08-01T23:46:06.000Z,44.14234,-68.24529,28,0.08,0,0.71,0.98,1.21,12,8,0,3,19,4.104,0.107,0,30,
2023-08-02T00:01:15.000Z,44.1422,-68.24475,10,0.07,0,0.86,1.07,1.34,12,8,0,3,76,4.104,0.039,0,30,
2023-08-02T00:16:24.000Z,44.1422,-68.24474,11,0.17,0,0.85,1.02,1.33,12,8,0,3,3,4.1,0.003,0,32,
2023-08-02T00:31:35.000Z,44.14219,-68.24476,7,0.19,0,1.3,1.81,2.22,12,10,0,3,0,4.102,0,0,33,
2023-08-02T00:47:05.000Z,44.14221,-68.2448,4,0.04,0,1.02,1.23,1.6,12,29,0,3,17,4.1,0,0,33,
2023-08-02T01:02:14.000Z,44.1422,-68.24474,9,0.13,0,0.8,0.99,1.27,12,8,0,3,0,4.099,0,0,33,
2023-08-02T01:17:23.000Z,44.14222,-68.24477,11,0.03,0,0.86,0.99,1.31,12,8,0,3,69,4.097,0,0,32,
2023-08-02T01:32:31.000Z,44.14222,-68.24478,9,0.09,0,0.87,1.18,1.47,12,7,0,3,90,4.1,0,0,32,
2023-08-02T01:47:40.000Z,44.14223,-68.24477,9,0.14,0,1.03,1.6,1.91,11,8,0,3,0,4.099,0,0,33,
2023-08-02T02:02:48.000Z,44.14221,-68.24482,8,0.08,0,1.09,1.97,2.25,12,7,0,3,104,4.095,0,0,33,
2023-08-02T02:17:56.000Z,44.14221,-68.2448,12,0.06,0,0.95,1.05,1.32,12,7,0,3,0,4.095,0,0,33,
2023-08-02T02:33:05.000Z,44.14223,-68.24481,14,0.04,0,0.91,1.23,1.53,12,8,0,3,50,4.095,0,0,33,
2023-08-02T02:48:19.000Z,44.14222,-68.24482,13,0.09,0,0.91,1.22,1.5,12,13,0,3,4,4.095,0,0,34,
2023-08-02T03:03:44.000Z,44.14223,-68.24483,9,0.09,0,0.76,1.14,1.38,12,24,0,3,35,4.095,0,0,34,
2023-08-02T03:18:52.000Z,44.14222,-68.24482,15,0.04,0,0.69,1.03,1.23,12,7,0,3,68,4.093,0,0,33,
2023-08-02T03:34:01.000Z,44.14222,-68.24483,11,0.08,0,0.78,1.25,1.47,12,8,0,3,0,4.09,0,0,34,
2023-08-02T03:49:11.000Z,44.14219,-68.24483,10,0.01,0,0.76,1.25,1.46,12,9,0,3,8,4.09,0,0,33,
2023-08-02T04:04:36.000Z,44.14184,-68.245,-53,0.06,0,0.84,1.17,1.45,12,24,0,3,0,4.09,0,0,33,
2023-08-02T04:20:06.000Z,44.14218,-68.24487,15,0.03,0,0.82,1.33,1.56,12,29,0,3,16,4.09,0,0,33,
2023-08-02T04:35:15.000Z,44.14222,-68.24485,16,0.04,0,0.99,1.34,1.57,12,8,0,3,17,4.088,0,0,33,
2023-08-02T04:50:24.000Z,44.14219,-68.24483,16,0.06,0,0.95,1.21,1.49,12,8,0,3,0,4.086,0,0,33,
2023-08-02T05:05:33.000Z,44.14221,-68.24485,9,0.07,0,1.12,2.38,2.63,12,8,0,3,2,4.088,0,0,33,
2023-08-02T05:20:43.000Z,44.1427,-68.24404,20,0.05,0,0.88,1.62,1.84,12,9,0,3,125,4.088,0,0,32,
2023-08-02T05:35:52.000Z,44.14219,-68.24478,14,0.03,0,0.97,1.55,1.83,12,8,0,3,159,4.088,0,0,31,
2023-08-02T05:51:00.000Z,44.14222,-68.2448,10,0.12,0,0.86,1.49,1.72,12,7,0,3,7,4.088,0,0,32,
2023-08-02T06:06:09.000Z,44.14218,-68.24478,14,0.21,0,0.77,1.12,1.37,12,8,0,3,0,4.086,0,0,33,
2023-08-02T06:21:21.000Z,44.14208,-68.24467,13,0.15,0,1,1.27,1.62,12,11,0,3,0,4.086,0,0,33,
2023-08-02T06:36:30.000Z,44.14193,-68.24489,19,0.25,0,1.17,1.63,2,11,8,0,3,153,4.088,0,0,31,
2023-08-02T06:51:39.000Z,44.14191,-68.24483,18,0.25,0,1.33,1.6,1.84,10,8,0,3,0,4.085,0,0,31,
2023-08-02T07:07:06.000Z,44.14199,-68.2449,15,0.1,0,1.26,1.75,2.16,12,26,0,3,0,4.085,0,0,32,
2023-08-02T07:22:15.000Z,44.14205,-68.245,8,0.23,0,1.27,1.65,2.08,9,8,0,3,0,4.084,0,0,32,
2023-08-02T07:37:24.000Z,44.14203,-68.24486,21,0.26,0,1.78,2.42,3,9,8,0,3,0,4.084,0,0,32,
2023-08-02T07:52:33.000Z,44.14207,-68.24497,8,0.14,0,1.05,1.42,1.77,12,8,0,3,57,4.084,0,0,31,
2023-08-02T08:08:06.000Z,44.14208,-68.24499,12,0.07,0,1.08,1.46,1.81,12,32,0,3,0,4.084,0,0,32,
2023-08-02T08:22:45.000Z,44.14206,-68.24497,3,0.2,0,1.09,1.34,1.75,12,8,0,3,19,4.084,0,0,32,
2023-08-02T08:37:54.000Z,44.14199,-68.245,3,0.09,0,1.59,1.96,2.52,12,8,0,3,32,4.084,0,0,31,
2023-08-02T08:53:53.000Z,44.12203,-68.29157,11,19.96,243,1.04,1.37,1.74,12,58,0,3,259,4.083,0.314,0,25,
2023-08-02T09:08:33.000Z,44.10397,-68.34283,-1,0.14,0,1.12,1.63,1.99,12,9,0,3,395,4.082,0.021,0,23,
2023-08-02T09:23:45.000Z,44.10306,-68.34209,0,0.09,77,0.95,1.09,1.44,12,11,0,3,800,4.079,0.051,0,28,
2023-08-02T09:38:54.000Z,44.10922,-68.33833,18,19.24,71,0.93,1.08,1.42,12,8,0,3,76,4.08,1.446,0,29,
2023-08-02T09:54:24.000Z,44.10958,-68.32857,147,0.23,0,1,1.24,1.8,12,29,0,3,644,4.078,0.832,6,28,
2023-08-02T10:10:03.000Z,44.11493,-68.28988,64,26.17,79,1.24,1.19,1.51,12,38,0,3,912,4.079,1.693,68,25,
2023-08-02T10:24:41.000Z,44.14004,-68.25883,39,21.19,237,1,1.18,1.54,12,7,0,3,181,4.084,2.293,49,26,
2023-08-02T10:41:00.000Z,44.11094,-68.33245,29,20.28,95,0.96,1.71,1.97,12,78,0,3,989,4.093,2.041,274,25,
2023-08-02T10:55:11.000Z,44.10207,-68.33953,20,0.6,0,1.03,1.72,2.08,10,10,0,3,386,4.088,1.254,172,27,
2023-08-02T11:10:20.000Z,44.09974,-68.36193,45,18.22,304,0.93,1.18,1.52,12,8,0,3,644,4.095,2.363,181,26,
2023-08-02T11:25:29.000Z,44.10173,-68.33813,15,0.04,0,0.79,1.48,1.88,12,8,0,3,539,4.094,0.819,230,25,
2023-08-02T11:40:38.000Z,44.09414,-68.32812,10,18.07,64,1.37,1.79,2.29,12,8,0,3,867,4.095,1.795,188,27,
2023-08-02T11:55:51.000Z,44.10171,-68.33844,19,3.08,282,1.52,4.08,4.51,10,12,0,3,436,4.096,2.13,185,29,
2023-08-02T12:11:34.000Z,44.09676,-68.32253,21,20.46,87,0.89,1.2,1.49,12,42,0,3,316,4.096,1.993,44,30,
2023-08-02T12:26:13.000Z,44.09203,-68.31724,-8,21.48,281,1.12,1.24,1.59,12,8,0,3,121,4.099,2.388,50,29,
2023-08-02T12:41:22.000Z,44.10145,-68.34081,45,19.16,351,1.95,2.33,3.04,12,8,0,3,243,4.105,2.353,248,30,
2023-08-02T12:56:31.000Z,44.11141,-68.33572,24,17.9,339,0.82,1.15,1.44,12,8,0,3,1003,4.114,2.388,417,28,
2023-08-02T13:11:40.000Z,44.1146,-68.33698,30,25.8,101,0.92,1.27,1.61,12,8,0,3,116,4.113,2.352,128,29,
2023-08-02T13:27:19.000Z,44.14885,-68.34366,-10,0.57,350,1.24,1.44,1.89,12,38,0,3,360,4.114,1.032,114,28,
2023-08-02T13:42:00.000Z,44.13711,-68.34649,-20,0.21,152,1.81,1.74,2.29,12,10,0,3,241,4.111,1.473,19,27,
2023-08-02T13:57:10.000Z,44.14111,-68.35412,-20,0.1,0,0.74,1.28,1.54,12,9,0,3,264,4.11,0.965,5,30,
2023-08-02T14:12:21.000Z,44.14239,-68.24538,5,0.05,0,0.87,1.73,1.97,12,10,0,3,259,4.116,1.668,97,28,
2023-08-02T14:27:31.000Z,44.1424,-68.24532,-23,0.18,0,0.74,1.38,1.56,12,9,0,3,114,4.113,0.834,9,33,
2023-08-02T14:43:06.000Z,44.14229,-68.24541,12,0.05,0,0.76,1.2,1.42,12,34,0,3,4,4.112,0.633,5,38,
2023-08-02T14:57:44.000Z,44.14228,-68.24543,23,0.21,0,0.79,1.35,1.58,12,7,0,3,0,4.108,0.544,0,38,
2023-08-02T15:12:53.000Z,44.14224,-68.24545,19,0.12,0,0.78,1.21,1.44,12,8,0,3,0,4.107,0.493,0,39,
2023-08-02T15:28:06.000Z,44.1422,-68.24538,21,0.69,244,0.86,1.24,1.52,12,12,0,3,68,4.108,1.046,0,42,
2023-08-02T15:43:21.000Z,44.14227,-68.24542,14,0.07,0,1.1,1.24,1.65,11,14,0,3,3,4.106,1.179,0,40,
2023-08-02T15:58:46.000Z,44.14238,-68.24541,27,0.05,0,0.75,0.91,1.18,12,24,0,3,38,4.105,0.913,0,42,
2023-08-02T16:14:24.000Z,44.14664,-68.24455,20,0.08,0,1.26,1.49,1.96,12,38,0,3,292,4.094,1.464,72,36,
2023-08-02T16:29:03.000Z,44.14653,-68.24455,10,0.08,0,1.09,1.4,1.78,12,8,0,3,71,4.093,1.046,24,35,
2023-08-02T16:44:12.000Z,44.14651,-68.24447,32,0.17,0,1.22,1.76,2.18,12,8,0,3,0,4.094,0.902,0,39,
2023-08-02T16:59:21.000Z,44.14654,-68.24451,17,0.18,0,1.11,1.11,1.41,12,8,0,3,2,4.09,0.74,0,39,
2023-08-02T17:14:30.000Z,44.1423,-68.24538,6,0.12,0,0.93,1.14,1.41,12,8,0,3,48,4.093,0.827,35,37,
2023-08-02T17:29:40.000Z,44.14231,-68.24536,18,0.05,0,1.01,1.34,1.68,12,9,0,3,0,4.09,0.434,0,39,
2023-08-02T17:44:50.000Z,44.14231,-68.24535,13,0.08,0,0.93,1.39,1.67,12,9,0,3,40,4.093,1.13,10,39,
2023-08-02T17:59:59.000Z,44.14236,-68.24541,24,0.14,0,0.85,1.01,1.32,12,8,0,3,0,4.09,1.39,8,39,
2023-08-02T18:15:36.000Z,44.14226,-68.24536,15,0.03,0,1.09,1.39,1.76,12,36,0,3,0,4.09,1.069,15,38,
2023-08-02T18:30:14.000Z,44.14235,-68.24537,21,0.03,191,1.03,1.35,1.7,12,7,0,3,1,4.089,0.65,0,40,
2023-08-02T18:45:23.000Z,44.14234,-68.24534,15,0.07,0,1.09,1.58,1.92,12,8,0,3,50,4.089,0.622,0,39,
2023-08-02T19:00:31.000Z,44.14224,-68.24542,24,0.17,0,1.02,1.08,1.37,12,7,0,3,56,4.089,0.831,17,37,
2023-08-02T19:15:40.000Z,44.14238,-68.24532,14,0.16,309,0.99,1.4,1.72,12,8,0,3,33,4.088,0.931,17,35,
2023-08-02T19:30:48.000Z,44.14238,-68.24537,14,0.18,0,0.87,1.37,1.76,12,7,0,3,29,4.086,0.681,0,38,
2023-08-02T19:45:56.000Z,44.14241,-68.24536,13,0.23,204,0.77,1.03,1.29,12,7,0,3,0,4.089,0.732,0,39,
2023-08-02T20:01:05.000Z,44.14243,-68.24539,4,0.16,0,1.27,1.4,2,12,8,0,3,2,4.084,0.142,0,38,
2023-08-02T20:16:36.000Z,44.14228,-68.24542,6,0.09,0,1.08,1.32,1.83,12,30,0,3,105,4.085,0.755,8,35,
2023-08-02T20:31:15.000Z,44.14244,-68.24535,12,0.12,0,0.8,0.99,1.2,12,8,0,3,116,4.084,0.759,0,36,
2023-08-02T20:46:24.000Z,44.14228,-68.24535,11,0.18,0,1.31,2,2.41,12,8,0,3,68,4.084,0.756,0,37,
2023-08-02T21:01:32.000Z,44.14228,-68.24538,13,0.18,192,1.13,1.14,1.62,11,7,0,3,0,4.082,0.41,0,38,
2023-08-02T21:17:04.000Z,44.14233,-68.24532,23,0.08,0,1.09,1.68,2,12,31,0,3,31,4.084,0.44,1,37,
2023-08-02T21:31:42.000Z,44.14152,-68.25691,22,15.44,283,1.11,1.47,1.79,12,7,0,3,26,4.083,1.822,17,34,
2023-08-02T21:46:51.000Z,44.11795,-68.33437,54,21.04,316,1.01,1,1.35,12,8,0,3,1455,4.088,1.822,72,27,
2023-08-02T22:01:59.000Z,44.11662,-68.31229,28,21.53,335,0.69,0.89,1.13,12,7,0,3,1036,4.091,1.864,167,26,
2023-08-02T22:17:07.000Z,44.11982,-68.33652,42,19.07,134,0.8,0.89,1.13,12,7,0,3,826,4.096,1.804,112,26,
2023-08-02T22:32:36.000Z,44.1302,-68.33714,10,0.88,0,1.08,1.33,1.72,12,28,0,3,1860,4.093,1.184,106,24,
2023-08-02T22:47:44.000Z,44.12056,-68.33434,46,29.29,98,1.01,1.4,1.72,12,7,0,3,1664,4.095,2.299,60,23,
2023-08-02T23:02:55.000Z,44.12651,-68.34319,4,0.14,0,1.01,1.3,1.65,12,10,0,3,513,4.091,0.852,29,25,
2023-08-02T23:18:35.000Z,44.12798,-68.34654,8,0.13,0,0.95,1.49,1.76,12,39,0,3,300,4.091,0.219,5,26,
2023-08-02T23:33:13.000Z,44.10391,-68.34075,40,19.51,150,0.74,1,1.2,12,7,0,3,383,4.089,1.793,21,25,
